2025-09-30, 05:34:45, 305000000, 306000000, 1000000.00, 1, -4.25, -4.25
2025-09-30, 05:34:45, 306000000, 307000000, 1000000.00, 1, -4.76, -4.76
2025-09-30, 05:34:45, 307000000, 308000000, 1000000.00, 1, -4.71, -4.71
2025-09-30, 05:34:45, 308000000, 309000000, 1000000.00, 1, -1.78, -1.78
2025-09-30, 05:34:45, 309000000, 310000000, 1000000.00, 1, -2.98, -2.98
2025-09-30, 05:34:45, 310000000, 311000000, 1000000.00, 1, -2.12, -2.12
2025-09-30, 05:34:45, 311000000, 312000000, 1000000.00, 1, 0.44, 0.44
2025-09-30, 05:34:45, 312000000, 313000000, 1000000.00, 1, 0.40, 0.40
2025-09-30, 05:34:45, 313000000, 314000000, 1000000.00, 1, -0.83, -0.83
2025-09-30, 05:34:45, 314000000, 315000000, 1000000.00, 1, -2.55, -2.55
2025-09-30, 05:34:45, 315000000, 316000000, 1000000.00, 1, -1.04, -1.04
2025-09-30, 05:34:45, 316000000, 317000000, 1000000.00, 1, -0.84, -0.84
2025-09-30, 05:34:45, 317000000, 318000000, 1000000.00, 1, 0.23, 0.23
2025-09-30, 05:34:45, 318000000, 319000000, 1000000.00, 1, -0.07, -0.07
2025-09-30, 05:34:45, 319000000, 320000000, 1000000.00, 1, 1.46, 1.46
2025-09-30, 05:34:45, 320000000, 321000000, 1000000.00, 1, 1.70, 1.70
2025-09-30, 05:34:45, 321000000, 322000000, 1000000.00, 1, 2.83, 2.83
2025-09-30, 05:34:45, 322000000, 323000000, 1000000.00, 1, 5.75, 5.75
2025-09-30, 05:34:45, 323000000, 324000000, 1000000.00, 1, 7.58, 7.58
2025-09-30, 05:34:45, 324000000, 325000000, 1000000.00, 1, 7.39, 7.39
2025-09-30, 05:34:45, 325000000, 326000000, 1000000.00, 1, 3.30, 3.30
2025-09-30, 05:34:45, 326000000, 327000000, 1000000.00, 1, 0.60, 0.60
2025-09-30, 05:34:45, 327000000, 328000000, 1000000.00, 1, 3.79, 3.79
2025-09-30, 05:34:45, 328000000, 329000000, 1000000.00, 1, 2.63, 2.63
2025-09-30, 05:34:45, 329000000, 330000000, 1000000.00, 1, 2.60, 2.60
2025-09-30, 05:34:45, 330000000, 331000000, 1000000.00, 1, 1.87, 1.87
2025-09-30, 05:34:45, 331000000, 332000000, 1000000.00, 1, 1.64, 1.64
2025-09-30, 05:34:45, 332000000, 333000000, 1000000.00, 1, 1.08, 1.08
2025-09-30, 05:34:45, 333000000, 334000000, 1000000.00, 1, 0.17, 0.17
2025-09-30, 05:34:45, 334000000, 335000000, 1000000.00, 1, -0.81, -0.81
2025-09-30, 05:34:45, 335000000, 336000000, 1000000.00, 1, 5.16, 5.16
2025-09-30, 05:34:45, 336000000, 337000000, 1000000.00, 1, 5.02, 5.02
2025-09-30, 05:34:45, 337000000, 338000000, 1000000.00, 1, -1.68, -1.68
2025-09-30, 05:34:45, 338000000, 339000000, 1000000.00, 1, -2.19, -2.19
2025-09-30, 05:34:45, 339000000, 340000000, 1000000.00, 1, -0.96, -0.96
2025-09-30, 05:34:45, 340000000, 341000000, 1000000.00, 1, -1.66, -1.66
2025-09-30, 05:34:45, 341000000, 342000000, 1000000.00, 1, -0.05, -0.05
2025-09-30, 05:34:45, 342000000, 343000000, 1000000.00, 1, -0.14, -0.14
2025-09-30, 05:34:45, 343000000, 344000000, 1000000.00, 1, -0.72, -0.72
2025-09-30, 05:34:45, 344000000, 345000000, 1000000.00, 1, -1.01, -1.01
2025-09-30, 05:34:45, 345000000, 346000000, 1000000.00, 1, -0.49, -0.49
2025-09-30, 05:34:45, 346000000, 347000000, 1000000.00, 1, -0.90, -0.90
2025-09-30, 05:34:45, 347000000, 348000000, 1000000.00, 1, 0.37, 0.37
2025-09-30, 05:34:45, 348000000, 349000000, 1000000.00, 1, 0.45, 0.45
2025-09-30, 05:34:45, 349000000, 350000000, 1000000.00, 1, -1.34, -1.34
2025-09-30, 05:34:45, 350000000, 351000000, 1000000.00, 1, -2.52, -2.52
2025-09-30, 05:34:45, 351000000, 352000000, 1000000.00, 1, -3.16, -3.16
2025-09-30, 05:34:45, 352000000, 353000000, 1000000.00, 1, -3.11, -3.11
2025-09-30, 05:34:45, 353000000, 354000000, 1000000.00, 1, -2.33, -2.33
2025-09-30, 05:34:45, 354000000, 355000000, 1000000.00, 1, -3.36, -3.36
2025-09-30, 05:34:45, 355000000, 356000000, 1000000.00, 1, -4.11, -4.11
2025-09-30, 05:34:45, 356000000, 357000000, 1000000.00, 1, -4.73, -4.73
2025-09-30, 05:34:45, 357000000, 358000000, 1000000.00, 1, -4.50, -4.50
2025-09-30, 05:34:45, 358000000, 359000000, 1000000.00, 1, -4.82, -4.82
2025-09-30, 05:34:45, 359000000, 360000000, 1000000.00, 1, -0.33, -0.33
2025-09-30, 05:34:45, 360000000, 361000000, 1000000.00, 1, -0.38, -0.38
2025-09-30, 05:34:45, 361000000, 362000000, 1000000.00, 1, -3.84, -3.84
2025-09-30, 05:34:45, 362000000, 363000000, 1000000.00, 1, -5.08, -5.08
2025-09-30, 05:34:45, 363000000, 364000000, 1000000.00, 1, -4.68, -4.68
2025-09-30, 05:34:45, 364000000, 365000000, 1000000.00, 1, -5.71, -5.71
2025-09-30, 05:34:45, 365000000, 366000000, 1000000.00, 1, -4.92, -4.92
2025-09-30, 05:34:45, 366000000, 367000000, 1000000.00, 1, -5.25, -5.25
2025-09-30, 05:34:45, 367000000, 368000000, 1000000.00, 1, -5.11, -5.11
2025-09-30, 05:34:45, 368000000, 369000000, 1000000.00, 1, -5.45, -5.45
2025-09-30, 05:34:45, 369000000, 370000000, 1000000.00, 1, -6.36, -6.36
2025-09-30, 05:34:45, 370000000, 371000000, 1000000.00, 1, -4.43, -4.43
2025-09-30, 05:34:45, 371000000, 372000000, 1000000.00, 1, -3.08, -3.08
2025-09-30, 05:34:45, 372000000, 373000000, 1000000.00, 1, -2.87, -2.87
2025-09-30, 05:34:45, 373000000, 374000000, 1000000.00, 1, -3.36, -3.36
2025-09-30, 05:34:45, 374000000, 375000000, 1000000.00, 1, -2.81, -2.81
2025-09-30, 05:34:45, 375000000, 376000000, 1000000.00, 1, -3.27, -3.27
2025-09-30, 05:34:45, 376000000, 377000000, 1000000.00, 1, -3.29, -3.29
2025-09-30, 05:34:45, 377000000, 378000000, 1000000.00, 1, -3.82, -3.82
2025-09-30, 05:34:45, 378000000, 379000000, 1000000.00, 1, -2.98, -2.98
2025-09-30, 05:34:45, 379000000, 380000000, 1000000.00, 1, -4.96, -4.96
2025-09-30, 05:34:45, 380000000, 381000000, 1000000.00, 1, -4.37, -4.37
2025-09-30, 05:34:45, 381000000, 382000000, 1000000.00, 1, -5.46, -5.46
2025-09-30, 05:34:45, 382000000, 383000000, 1000000.00, 1, -6.16, -6.16
2025-09-30, 05:34:45, 383000000, 384000000, 1000000.00, 1, 0.48, 0.48
2025-09-30, 05:34:45, 384000000, 385000000, 1000000.00, 1, 0.30, 0.30
2025-09-30, 05:34:45, 385000000, 386000000, 1000000.00, 1, -4.23, -4.23
2025-09-30, 05:34:45, 386000000, 387000000, 1000000.00, 1, -3.46, -3.46
2025-09-30, 05:34:45, 387000000, 388000000, 1000000.00, 1, -4.15, -4.15
2025-09-30, 05:34:45, 388000000, 389000000, 1000000.00, 1, -5.00, -5.00
2025-09-30, 05:34:45, 389000000, 390000000, 1000000.00, 1, -5.30, -5.30
2025-09-30, 05:34:45, 390000000, 391000000, 1000000.00, 1, -5.67, -5.67
2025-09-30, 05:34:45, 391000000, 392000000, 1000000.00, 1, -4.24, -4.24
2025-09-30, 05:34:45, 392000000, 393000000, 1000000.00, 1, -5.83, -5.83
2025-09-30, 05:34:45, 393000000, 394000000, 1000000.00, 1, -1.81, -1.81
2025-09-30, 05:34:45, 394000000, 395000000, 1000000.00, 1, -0.25, -0.25
2025-09-30, 05:34:45, 395000000, 396000000, 1000000.00, 1, 0.60, 0.60
2025-09-30, 05:34:45, 396000000, 397000000, 1000000.00, 1, -1.81, -1.81
2025-09-30, 05:34:45, 397000000, 398000000, 1000000.00, 1, -4.54, -4.54
2025-09-30, 05:34:45, 398000000, 399000000, 1000000.00, 1, -6.26, -6.26
2025-09-30, 05:34:45, 399000000, 400000000, 1000000.00, 1, -1.63, -1.63
2025-09-30, 05:34:45, 400000000, 401000000, 1000000.00, 1, -3.34, -3.34
2025-09-30, 05:34:45, 401000000, 402000000, 1000000.00, 1, -7.73, -7.73
2025-09-30, 05:34:45, 402000000, 403000000, 1000000.00, 1, -7.95, -7.95
2025-09-30, 05:34:45, 403000000, 404000000, 1000000.00, 1, -7.15, -7.15
2025-09-30, 05:34:45, 404000000, 405000000, 1000000.00, 1, -7.60, -7.60
2025-09-30, 05:34:45, 405000000, 406000000, 1000000.00, 1, -8.20, -8.20
2025-09-30, 05:34:45, 406000000, 407000000, 1000000.00, 1, 6.09, 6.09
2025-09-30, 05:34:45, 407000000, 408000000, 1000000.00, 1, -2.14, -2.14
2025-09-30, 05:34:45, 408000000, 409000000, 1000000.00, 1, -5.97, -5.97
2025-09-30, 05:34:45, 409000000, 410000000, 1000000.00, 1, 5.85, 5.85
2025-09-30, 05:34:45, 410000000, 411000000, 1000000.00, 1, -7.83, -7.83
2025-09-30, 05:34:45, 411000000, 412000000, 1000000.00, 1, -7.04, -7.04
2025-09-30, 05:34:45, 412000000, 413000000, 1000000.00, 1, -7.62, -7.62
2025-09-30, 05:34:45, 413000000, 414000000, 1000000.00, 1, -8.13, -8.13
2025-09-30, 05:34:45, 414000000, 415000000, 1000000.00, 1, -8.25, -8.25
2025-09-30, 05:34:45, 415000000, 416000000, 1000000.00, 1, -7.25, -7.25
2025-09-30, 05:34:45, 416000000, 417000000, 1000000.00, 1, -7.99, -7.99
2025-09-30, 05:34:45, 417000000, 418000000, 1000000.00, 1, -7.54, -7.54
